"HolderAddress","Quantity","PendingBalanceUpdate"
"0xa5772f6c012007938cb152aec4e98cabbeec1244","1","No"
"0x0f6d4e48db1e1574ef2972bf5c9dd62b1a37c34c","1","No"
"0xc78b9dff837407c783826a7864e15f8d0d30a948","1","No"
"0x0af93a60096cb05e31185dc57ef469d15386ebd8","1","No"
"0xf4a74172e7f305f87355df350c91755b4b66ed41","1","No"
"0xfc32260a554556417e2ddd7b5872566905d2d482","1","No"
"0xc6734d969706ef542df2658267fe08a22783e4ef","1","No"
"0xa15c82a63a1ab7047cc0292fb544a18a2941c15e","1","No"
"0x8fc1be9ad79dccdb0f8cf28558f5cf994b9c6c89","1","No"
"0x4807365a95339f9c5c89011c0ba0de2356db824f","1","No"
"0x1fcd3016da93a1a893970d15375c4741e1be97d5","1","No"
"0x7ec68a9f7ae276101cc40614d7c3cad94409da95","1","No"
"0x80ec5c0e01dc52aef9fc55839c3a77800aca5827","1","No"
"0x84492fb2bc9a965a488aa6e7cefbfb2f1eaf6263","1","No"
"0xd5696eb6cac0ffbdb20540f7f04334d28b331d3c","1","No"
"0x4a1699d1d969a32b26c98eab8ea905d3a5826416","1","No"
"0x4714701542b52ee59dde2e4e4c468051c0b433da","1","No"
"0x1346108353aea8559a11189e9d381ad6d02a86de","1","No"
"0xfb11bb4ce13dda7e23e1d2720d83e1c549089ce2","1","No"
"0x949c34b291e46b578b7b63238cb0c047db91d996","1","No"
"0xf96fce7c1cac8a3b953558b37f3d7f75a91814e1","1","No"
"0x3e17258a44f938db9803c18c3c762653f5a23e54","1","No"
"0x8834e5965bf170d70305caeebfa50dbe61dd7032","1","No"
"0xc26d462b93f82d8575b423c002dc30554f01cbef","1","No"
"0x67af60847fd6e89e5762d37012a318b9c351107e","1","No"
"0x4e3d356b5a01e8e388e7597ec34b0005e28d8b49","1","No"
"0x025099ae17ea7f7bd81c4c9fd59e293196802741","1","No"
